"# CarMaker trajectory export, merged from Orientations_1.xls + Translations_2.xls"
"# Frame: ISO 8855 (X forward, Y left, Z up). Units: time=s, tx/ty/tz=m, pitch/roll/yaw=deg"
# Trailing repeated end-of-sim samples have been removed via dedup-by-time.
time_s,tx_m,ty_m,tz_m,pitch_deg,roll_deg,yaw_deg
10.800000,-272.548462,-1.100541,0.000000,0.035059,-0.006061,180.698957
10.810000,-272.798401,-1.103593,0.000000,0.035040,-0.006069,180.698657
10.820000,-273.048340,-1.106643,0.000000,0.035020,-0.006076,180.698356
10.830000,-273.298309,-1.109692,0.000000,0.035001,-0.006084,180.698069
10.840000,-273.548248,-1.112741,0.000000,0.034982,-0.006091,180.697769
10.850000,-273.798187,-1.115787,0.000000,0.034963,-0.006097,180.697468
10.860000,-274.048126,-1.118833,0.000000,0.034944,-0.006103,180.697181
10.870000,-274.298065,-1.121877,0.000000,0.034926,-0.006109,180.696881
10.880000,-274.548035,-1.124920,0.000000,0.034907,-0.006115,180.696580
10.890000,-274.797974,-1.127962,0.000000,0.034888,-0.006120,180.696294
10.900000,-275.047913,-1.131002,0.000000,0.034869,-0.006125,180.695993
10.910000,-275.297852,-1.134041,0.000000,0.034851,-0.006130,180.695692
10.920000,-275.547791,-1.137079,0.000000,0.034832,-0.006135,180.695406
10.930000,-275.797729,-1.140115,0.000000,0.034814,-0.006139,180.695105
10.940000,-276.047668,-1.143150,0.000000,0.034796,-0.006142,180.694805
10.950000,-276.297607,-1.146184,0.000000,0.034777,-0.006146,180.694504
10.960000,-276.547546,-1.149217,0.000000,0.034759,-0.006149,180.694217
10.970000,-276.797516,-1.152248,0.000000,0.034741,-0.006152,180.693917
10.980000,-277.047455,-1.155278,0.000000,0.034723,-0.006155,180.693616
10.990000,-277.297394,-1.158307,0.000000,0.034705,-0.006157,180.693329
11.000000,-277.547333,-1.161334,0.000000,0.034687,-0.006159,180.693029
11.010000,-277.797272,-1.164361,0.000000,0.034669,-0.006161,180.692728
11.020000,-278.047211,-1.167385,0.000000,0.034651,-0.006163,180.692441
11.030000,-278.297150,-1.170409,0.000000,0.034633,-0.006164,180.692141
11.040000,-278.547089,-1.173431,0.000000,0.034616,-0.006165,180.691840
11.050000,-278.797028,-1.176452,0.000000,0.034598,-0.006166,180.691553
11.060000,-279.046967,-1.179472,0.000000,0.034581,-0.006166,180.691253
11.070000,-279.296906,-1.182490,0.000000,0.034563,-0.006167,180.690952
11.080000,-279.546844,-1.185508,0.000000,0.034546,-0.006167,180.690665
11.090000,-279.796783,-1.188523,0.000000,0.034528,-0.006167,180.690365
11.100000,-280.046722,-1.191538,0.000000,0.034511,-0.006166,180.690064
11.110000,-280.296661,-1.194551,0.000000,0.034494,-0.006165,180.689778
11.120000,-280.546570,-1.197563,0.000000,0.034477,-0.006165,180.689477
11.130000,-280.796509,-1.200574,0.000000,0.034460,-0.006163,180.689190
11.140000,-281.046448,-1.203583,0.000000,0.034443,-0.006162,180.688890
11.150000,-281.296387,-1.206591,0.000000,0.034426,-0.006160,180.688603
11.160000,-281.546326,-1.209598,0.000000,0.034409,-0.006159,180.688302
11.170000,-281.796265,-1.212604,0.000000,0.034393,-0.006157,180.688015
11.180000,-282.046204,-1.215608,0.000000,0.034376,-0.006154,180.687715
11.190000,-282.296143,-1.218611,0.000000,0.034359,-0.006152,180.687428
11.200000,-282.546082,-1.221613,0.000000,0.034343,-0.006149,180.687127
11.210000,-282.796021,-1.224613,0.000000,0.034327,-0.006146,180.686841
11.220000,-283.045929,-1.227613,0.000000,0.034310,-0.006143,180.686540
11.230000,-283.295868,-1.230610,0.000000,0.034294,-0.006140,180.686253
11.240000,-283.545807,-1.233607,0.000000,0.034278,-0.006136,180.685966
11.250000,-283.795746,-1.236603,0.000000,0.034262,-0.006133,180.685666
11.260000,-284.045685,-1.239597,0.000000,0.034246,-0.006129,180.685379
11.270000,-284.295624,-1.242589,0.000000,0.034230,-0.006125,180.685092
11.280000,-284.545532,-1.245581,0.000000,0.034214,-0.006121,180.684791
11.290000,-284.795471,-1.248571,0.000000,0.034198,-0.006116,180.684505
11.300000,-285.045410,-1.251560,0.000000,0.034182,-0.006111,180.684218
11.310000,-285.295349,-1.254548,0.000000,0.034167,-0.006107,180.683931
11.320000,-285.545288,-1.257535,0.000000,0.034151,-0.006102,180.683630
11.330000,-285.795197,-1.260520,0.000000,0.034136,-0.006097,180.683343
11.340000,-286.045135,-1.263504,0.000000,0.034120,-0.006091,180.683057
11.350000,-286.295074,-1.266486,0.000000,0.034105,-0.006086,180.682770
11.360000,-286.545013,-1.269468,0.000000,0.034090,-0.006080,180.682483
11.370000,-286.794922,-1.272448,0.000000,0.034075,-0.006074,180.682196
11.380000,-287.044861,-1.275427,0.000000,0.034060,-0.006068,180.681909
11.390000,-287.294800,-1.278405,0.000000,0.034045,-0.006062,180.681622
11.400000,-287.544739,-1.281381,0.000000,0.034030,-0.006056,180.681335
11.410000,-287.794647,-1.284356,0.000000,0.034016,-0.006050,180.681049
11.420000,-288.044586,-1.287330,0.000000,0.034001,-0.006043,180.680762
11.430000,-288.294525,-1.290303,0.000000,0.033987,-0.006036,180.680475
11.440000,-288.544464,-1.293274,0.000000,0.033972,-0.006029,180.680188
11.450000,-288.794373,-1.296244,0.000000,0.033958,-0.006022,180.679901
11.460000,-289.044312,-1.299213,0.000000,0.033944,-0.006015,180.679628
11.470000,-289.294250,-1.302181,0.000000,0.033930,-0.006008,180.679341
11.480000,-289.544189,-1.305147,0.000000,0.033916,-0.006000,180.679054
11.490000,-289.794098,-1.308113,0.000000,0.033902,-0.005993,180.678767
11.500000,-290.044037,-1.311077,0.000000,0.033888,-0.005985,180.678494
11.510000,-290.293976,-1.314039,0.000000,0.033874,-0.005977,180.678207
11.520000,-290.543884,-1.317001,0.000000,0.033860,-0.005969,180.677934
11.530000,-290.793823,-1.319961,0.000000,0.033847,-0.005961,180.677647
11.540000,-291.043762,-1.322920,0.000000,0.033833,-0.005953,180.677374
11.550000,-291.293671,-1.325878,0.000000,0.033820,-0.005945,180.677087
11.560000,-291.543610,-1.328835,0.000000,0.033807,-0.005937,180.676814
11.570000,-291.793549,-1.331790,0.000000,0.033793,-0.005928,180.676527
11.580000,-292.043457,-1.334744,0.000000,0.033780,-0.005919,180.676254
11.590000,-292.293396,-1.337697,0.000000,0.033767,-0.005911,180.675967
11.600000,-292.543335,-1.340649,0.000000,0.033754,-0.005902,180.675694
11.610000,-292.793243,-1.343600,0.000000,0.033741,-0.005893,180.675420
11.620000,-293.043182,-1.346549,0.000000,0.033728,-0.005884,180.675147
11.630000,-293.293121,-1.349497,0.000000,0.033716,-0.005875,180.674860
11.640000,-293.543030,-1.352444,0.000000,0.033703,-0.005865,180.674587
11.650000,-293.792969,-1.355389,0.000000,0.033690,-0.005856,180.674314
11.660000,-294.042908,-1.358334,0.000000,0.033678,-0.005846,180.674041
11.670000,-294.292816,-1.361277,0.000000,0.033665,-0.005837,180.673768
11.680000,-294.542755,-1.364219,0.000000,0.033653,-0.005827,180.673494
11.690000,-294.792694,-1.367160,0.000000,0.033641,-0.005818,180.673221
11.700000,-295.042603,-1.370100,0.000000,0.033628,-0.005808,180.672948
11.710000,-295.292542,-1.373039,0.000000,0.033616,-0.005798,180.672675
11.720000,-295.542480,-1.375976,0.000000,0.033604,-0.005788,180.672402
11.730000,-295.792389,-1.378912,0.000000,0.033592,-0.005778,180.672128
11.740000,-296.042328,-1.381847,0.000000,0.033580,-0.005768,180.671855
11.750000,-296.292267,-1.384781,0.000000,0.033568,-0.005757,180.671596
11.760000,-296.542175,-1.387713,0.000000,0.033557,-0.005747,180.671322
11.770000,-296.792114,-1.390645,0.000000,0.033545,-0.005737,180.671049
11.780000,-297.042053,-1.393575,0.000000,0.033533,-0.005726,180.670790
11.790000,-297.291962,-1.396504,0.000000,0.033522,-0.005716,180.670516
11.800000,-297.541901,-1.399432,0.000000,0.033510,-0.005705,180.670257
11.810000,-297.791840,-1.402358,0.000000,0.033499,-0.005695,180.669984
11.820000,-298.041748,-1.405284,0.000000,0.033487,-0.005684,180.669724
11.830000,-298.291687,-1.408208,0.000000,0.033476,-0.005673,180.669451
11.840000,-298.541626,-1.411132,0.000000,0.033465,-0.005662,180.669191
11.850000,-298.791534,-1.414054,0.000000,0.033454,-0.005651,180.668918
11.860000,-299.041473,-1.416975,0.000000,0.033443,-0.005640,180.668659
11.870000,-299.291382,-1.419894,0.000000,0.033432,-0.005629,180.668399
11.880000,-299.541321,-1.422813,0.000000,0.033421,-0.005618,180.668139
11.890000,-299.791260,-1.425730,0.000000,0.033410,-0.005607,180.667866
11.900000,-300.041168,-1.428647,0.000000,0.033399,-0.005596,180.667607
11.910000,-300.291107,-1.431562,0.000000,0.033389,-0.005585,180.667347
11.920000,-300.541046,-1.434476,0.000000,0.033378,-0.005574,180.667088
11.930000,-300.790955,-1.437389,0.000000,0.033367,-0.005562,180.666828
11.940000,-301.040894,-1.440300,0.000000,0.033357,-0.005551,180.666569
11.950000,-301.290833,-1.443211,0.000000,0.033347,-0.005540,180.666309
11.960000,-301.540741,-1.446120,0.000000,0.033336,-0.005528,180.666049
11.970000,-301.790680,-1.449029,0.000000,0.033326,-0.005517,180.665790
11.980000,-302.040619,-1.451936,0.000000,0.033316,-0.005505,180.665544
11.990000,-302.290527,-1.454842,0.000000,0.033306,-0.005494,180.665284
12.000000,-302.540466,-1.457747,0.000000,0.033296,-0.005482,180.665025
12.010000,-302.790405,-1.460651,0.000000,0.033286,-0.005471,180.664765
12.020000,-303.040314,-1.463554,0.000000,0.033276,-0.005459,180.664519
12.030000,-303.290253,-1.466455,0.000000,0.033266,-0.005447,180.664260
12.040000,-303.540161,-1.469356,0.000000,0.033256,-0.005435,180.664014
12.050000,-303.790100,-1.472255,0.000000,0.033247,-0.005424,180.663755
12.060000,-304.040039,-1.475153,0.000000,0.033237,-0.005412,180.663509
12.070000,-304.289948,-1.478050,0.000000,0.033228,-0.005400,180.663249
12.080000,-304.539886,-1.480946,0.000000,0.033218,-0.005388,180.663003
12.090000,-304.789825,-1.483841,0.000000,0.033209,-0.005377,180.662744
12.100000,-305.039734,-1.486735,0.000000,0.033200,-0.005365,180.662498
12.110000,-305.289673,-1.489628,0.000000,0.033190,-0.005353,180.662252
12.120000,-305.539612,-1.492520,0.000000,0.033181,-0.005341,180.662006
12.130000,-305.789520,-1.495410,0.000000,0.033172,-0.005329,180.661746
12.140000,-306.039459,-1.498300,0.000000,0.033163,-0.005317,180.661501
12.150000,-306.289398,-1.501188,0.000000,0.033154,-0.005305,180.661255
12.160000,-306.539337,-1.504076,0.000000,0.033145,-0.005293,180.661009
12.170000,-306.789246,-1.506962,0.000000,0.033137,-0.005281,180.660763
12.180000,-307.039185,-1.509847,0.000000,0.033128,-0.005269,180.660517
12.190000,-307.289124,-1.512731,0.000000,0.033119,-0.005257,180.660271
12.200000,-307.539032,-1.515614,0.000000,0.033111,-0.005245,180.660025
12.210000,-307.788971,-1.518496,0.000000,0.033102,-0.005233,180.659779
12.220000,-308.038910,-1.521377,0.000000,0.033094,-0.005221,180.659547
12.230000,-308.288818,-1.524257,0.000000,0.033085,-0.005209,180.659301
12.240000,-308.538757,-1.527135,0.000000,0.033077,-0.005197,180.659055
12.250000,-308.788696,-1.530013,0.000000,0.033069,-0.005185,180.658809
12.260000,-309.038605,-1.532890,0.000000,0.033061,-0.005173,180.658577
12.270000,-309.288544,-1.535765,0.000000,0.033053,-0.005161,180.658331
12.280000,-309.538483,-1.538640,0.000000,0.033045,-0.005149,180.658099
12.290000,-309.788422,-1.541513,0.000000,0.033037,-0.005137,180.657853
12.300000,-310.038330,-1.544386,0.000000,0.033029,-0.005125,180.657621
12.310000,-310.288269,-1.547257,0.000000,0.033021,-0.005113,180.657375
12.320000,-310.538208,-1.550127,0.000000,0.033013,-0.005101,180.657143
12.330000,-310.788116,-1.552997,0.000000,0.033005,-0.005089,180.656911
12.340000,-311.038055,-1.555865,0.000000,0.032998,-0.005077,180.656665
12.350000,-311.287994,-1.558732,0.000000,0.032990,-0.005065,180.656433
12.360000,-311.537933,-1.561598,0.000000,0.032983,-0.005053,180.656200
12.370000,-311.787842,-1.564463,0.000000,0.032976,-0.005041,180.655968
12.380000,-312.037781,-1.567328,0.000000,0.032968,-0.005029,180.655736
12.390000,-312.287720,-1.570191,0.000000,0.032961,-0.005017,180.655490
12.400000,-312.537659,-1.573053,0.000000,0.032954,-0.005006,180.655258
12.410000,-312.787567,-1.575914,0.000000,0.032947,-0.004994,180.655026
12.420000,-313.037506,-1.578774,0.000000,0.032940,-0.004982,180.654793
12.430000,-313.287445,-1.581633,0.000000,0.032933,-0.004970,180.654561
12.440000,-313.537384,-1.584491,0.000000,0.032926,-0.004958,180.654343
12.450000,-313.787323,-1.587348,0.000000,0.032919,-0.004946,180.654110
12.460000,-314.037231,-1.590204,0.000000,0.032912,-0.004934,180.653878
12.470000,-314.287170,-1.593059,0.000000,0.032905,-0.004922,180.653646
12.480000,-314.537109,-1.595913,0.000000,0.032898,-0.004911,180.653414
12.490000,-314.787048,-1.598766,0.000000,0.032892,-0.004899,180.653195
12.500000,-315.036957,-1.601618,0.000000,0.032885,-0.004887,180.652963
12.510000,-315.286896,-1.604469,0.000000,0.032879,-0.004875,180.652744
12.520000,-315.536835,-1.607319,0.000000,0.032872,-0.004864,180.652512
12.530000,-315.786774,-1.610168,0.000000,0.032866,-0.004852,180.652293
12.540000,-316.036713,-1.613016,0.000000,0.032860,-0.004840,180.652061
12.550000,-316.286621,-1.615863,0.000000,0.032853,-0.004829,180.651843
12.560000,-316.536560,-1.618709,0.000000,0.032847,-0.004817,180.651610
12.570000,-316.786499,-1.621554,0.000000,0.032841,-0.004805,180.651392
12.580000,-317.036438,-1.624398,0.000000,0.032835,-0.004794,180.651173
12.590000,-317.286377,-1.627241,0.000000,0.032829,-0.004782,180.650941
12.600000,-317.536316,-1.630083,0.000000,0.032823,-0.004771,180.650723
12.610000,-317.786224,-1.632925,0.000000,0.032817,-0.004759,180.650504
12.620000,-318.036163,-1.635765,0.000000,0.032812,-0.004747,180.650285
12.630000,-318.286102,-1.638604,0.000000,0.032806,-0.004736,180.650067
12.640000,-318.536041,-1.641442,0.000000,0.032800,-0.004724,180.649848
12.650000,-318.785980,-1.644279,0.000000,0.032795,-0.004713,180.649616
12.660000,-319.035919,-1.647116,0.000000,0.032789,-0.004702,180.649397
12.670000,-319.285858,-1.649951,0.000000,0.032784,-0.004690,180.649193
12.680000,-319.535797,-1.652786,0.000000,0.032778,-0.004679,180.648974
12.690000,-319.785706,-1.655619,0.000000,0.032773,-0.004667,180.648755
12.700000,-320.035645,-1.658452,0.000000,0.032767,-0.004656,180.648537
12.710000,-320.285583,-1.661283,0.000000,0.032762,-0.004645,180.648318
12.720000,-320.535522,-1.664114,0.000000,0.032757,-0.004634,180.648100
12.730000,-320.785461,-1.666944,0.000000,0.032752,-0.004622,180.647895
12.740000,-321.035400,-1.669772,0.000000,0.032747,-0.004611,180.647676
12.750000,-321.285339,-1.672600,0.000000,0.032742,-0.004600,180.647458
12.760000,-321.535278,-1.675427,0.000000,0.032737,-0.004589,180.647253
12.770000,-321.785217,-1.678253,0.000000,0.032732,-0.004578,180.647034
12.780000,-322.035156,-1.681078,0.000000,0.032727,-0.004566,180.646829
12.790000,-322.285095,-1.683902,0.000000,0.032723,-0.004555,180.646611
12.800000,-322.535004,-1.686725,0.000000,0.032718,-0.004544,180.646406
12.810000,-322.784943,-1.689547,0.000000,0.032713,-0.004533,180.646187
12.820000,-323.034882,-1.692369,0.000000,0.032709,-0.004522,180.645982
12.830000,-323.284821,-1.695189,0.000000,0.032704,-0.004511,180.645764
12.840000,-323.534760,-1.698008,0.000000,0.032700,-0.004500,180.645559
12.850000,-323.784698,-1.700827,0.000000,0.032696,-0.004489,180.645354
12.860000,-324.034637,-1.703645,0.000000,0.032691,-0.004478,180.645149
12.870000,-324.284576,-1.706461,0.000000,0.032687,-0.004468,180.644931
12.880000,-324.534515,-1.709277,0.000000,0.032683,-0.004457,180.644726
12.890000,-324.784454,-1.712092,0.000000,0.032679,-0.004446,180.644521
12.900000,-325.034393,-1.714906,0.000000,0.032675,-0.004435,180.644316
12.910000,-325.284332,-1.717719,0.000000,0.032671,-0.004424,180.644111
12.920000,-325.534271,-1.720531,0.000000,0.032667,-0.004414,180.643906
12.930000,-325.784210,-1.723343,0.000000,0.032663,-0.004403,180.643701
12.940000,-326.034149,-1.726153,0.000000,0.032659,-0.004392,180.643496
12.950000,-326.284088,-1.728962,0.000000,0.032655,-0.004382,180.643291
12.960000,-326.534027,-1.731771,0.000000,0.032652,-0.004371,180.643086
12.970000,-326.783966,-1.734579,0.000000,0.032648,-0.004361,180.642881
12.980000,-327.033905,-1.737386,0.000000,0.032644,-0.004350,180.642690
12.990000,-327.283844,-1.740192,0.000000,0.032641,-0.004340,180.642485
13.000000,-327.533813,-1.742997,0.000000,0.032637,-0.004329,180.642280
13.010000,-327.783752,-1.745801,0.000000,0.032634,-0.004319,180.642075
13.020000,-328.033691,-1.748604,0.000000,0.032630,-0.004308,180.641884
13.030000,-328.283630,-1.751406,0.000000,0.032627,-0.004298,180.641679
13.040000,-328.533569,-1.754208,0.000000,0.032624,-0.004288,180.641474
13.050000,-328.783508,-1.757009,0.000000,0.032621,-0.004278,180.641283
13.060000,-329.033447,-1.759808,0.000000,0.032617,-0.004267,180.641078
13.070000,-329.283386,-1.762607,0.000000,0.032614,-0.004257,180.640887
13.080000,-329.533325,-1.765405,0.000000,0.032611,-0.004247,180.640682
13.090000,-329.783264,-1.768203,0.000000,0.032608,-0.004237,180.640491
13.100000,-330.033203,-1.770999,0.000000,0.032605,-0.004227,180.640300
13.110000,-330.283173,-1.773794,0.000000,0.032602,-0.004217,180.640095
13.120000,-330.533112,-1.776589,0.000000,0.032599,-0.004207,180.639903
13.130000,-330.783051,-1.779383,0.000000,0.032597,-0.004197,180.639712
13.140000,-331.032990,-1.782176,0.000000,0.032594,-0.004187,180.639507
13.150000,-331.282928,-1.784968,0.000000,0.032591,-0.004177,180.639316
13.160000,-331.532867,-1.787759,0.000000,0.032589,-0.004167,180.639125
13.170000,-331.782806,-1.790549,0.000000,0.032586,-0.004157,180.638934
13.180000,-332.032776,-1.793339,0.000000,0.032583,-0.004147,180.638742
13.190000,-332.282715,-1.796127,0.000000,0.032581,-0.004137,180.638551
13.200000,-332.532654,-1.798915,0.000000,0.032578,-0.004128,180.638360
13.210000,-332.782593,-1.801702,0.000000,0.032576,-0.004118,180.638169
13.220000,-333.032532,-1.804488,0.000000,0.032574,-0.004108,180.637977
13.230000,-333.282501,-1.807274,0.000000,0.032571,-0.004099,180.637786
13.240000,-333.532440,-1.810058,0.000000,0.032569,-0.004089,180.637595
13.250000,-333.782379,-1.812842,0.000000,0.032567,-0.004080,180.637404
13.260000,-334.032318,-1.815625,0.000000,0.032565,-0.004070,180.637212
13.270000,-334.282257,-1.818407,0.000000,0.032563,-0.004061,180.637021
13.280000,-334.532227,-1.821188,0.000000,0.032561,-0.004051,180.636830
13.290000,-334.782166,-1.823968,0.000000,0.032559,-0.004042,180.636652
13.300000,-335.032104,-1.826748,0.000000,0.032557,-0.004032,180.636461
13.310000,-335.282043,-1.829526,0.000000,0.032555,-0.004023,180.636270
13.320000,-335.532013,-1.832304,0.000000,0.032553,-0.004014,180.636079
13.330000,-335.781952,-1.835081,0.000000,0.032551,-0.004004,180.635901
13.340000,-336.031891,-1.837857,0.000000,0.032549,-0.003995,180.635710
13.350000,-336.281860,-1.840633,0.000000,0.032547,-0.003986,180.635532
13.360000,-336.531799,-1.843407,0.000000,0.032546,-0.003977,180.635341
13.370000,-336.781738,-1.846181,0.000000,0.032544,-0.003968,180.635163
13.380000,-337.031677,-1.848954,0.000000,0.032543,-0.003959,180.634972
13.390000,-337.281647,-1.851726,0.000000,0.032541,-0.003950,180.634795
13.400000,-337.531586,-1.854498,0.000000,0.032539,-0.003941,180.634603
13.410000,-337.781525,-1.857268,0.000000,0.032538,-0.003932,180.634426
13.420000,-338.031494,-1.860038,0.000000,0.032537,-0.003923,180.634234
